'Asp Ratio','Form Factor','Narrow Factor',Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.02999,0.168923,0.096616,0.245778,0.25729,0.269427,0.344262,0.329268,0.299065,0.774735,0.718056,0.764942,0.196718,0.283011,0.192027,0.228352,0.162459,0.775027,0.255656,0.602978,'southern magnolia'
0.032189,0.164462,0.085131,0.261289,0.256884,0.262096,0.319672,0.292683,0.261682,0.925596,0.868604,0.930938,0.093819,0.125345,0.071491,0.30725,0.248473,0.688703,0.335778,0.652605,'southern magnolia'
0.026131,0.148968,0.071622,0.234287,0.339607,0.316502,0.122951,0.158537,0.074766,0.945065,0.816551,0.931752,0.270194,0.297273,0.214674,0.155754,0.323075,0.896257,0.110004,0.875931,'southern magnolia'
0.027617,0.137653,0.066522,0.209656,0.361404,0.341833,0.344262,0.378049,0.308411,0.809873,0.689794,0.782275,0.171627,0.292035,0.176605,0.256555,0.149718,0.728281,0.296982,0.55335,'southern magnolia'
0.028815,0.13438,0.082605,0.213974,0.33442,0.34119,0.278689,0.256098,0.224299,0.832842,0.766513,0.825018,0.206297,0.296389,0.200204,0.200117,0.238948,0.810464,0.20191,0.702233,'southern magnolia'
0.035331,0.028978,0.088593,0.335399,0.51932,0.621763,0.295082,0.329268,0.242991,0.937511,0.81438,0.937906,0.099635,0.158514,0.072713,0.281287,0.382627,0.745016,0.282001,0.652605,'southern magnolia'
0.029964,0.031808,0.048682,0.297441,0.652307,0.653664,0.245902,0.426829,0.205607,0.970711,0.722427,0.958661,0.118991,0.18967,0.087304,0.270604,0.373737,0.77958,0.245097,0.602978,'southern magnolia'
0.030059,0.110107,0.048998,0.252849,0.398167,0.366619,0.204918,0.231707,0.168224,0.923479,0.787083,0.8868,0.190484,0.28514,0.179408,0.196801,0.182197,0.821583,0.205982,0.751861,'southern magnolia'
0.031185,0.126351,0.066176,0.229418,0.345879,0.340012,0.204918,0.304878,0.186916,0.93662,0.722024,0.881817,0.185118,0.306027,0.16645,0.211015,0.267502,0.823112,0.190324,0.677419,'southern magnolia'
0.03097,0.218082,0.064502,0.223553,0.248345,0.21988,0.270492,0.207317,0.205607,0.835181,0.808346,0.834803,0.212568,0.283932,0.207142,0.191611,0.197289,0.824008,0.20345,0.727047,'southern magnolia'
0.029201,0.090068,0.057998,0.25492,0.433547,0.419254,0.147541,0.109756,0.074766,0.974869,0.918601,0.985215,0.210035,0.205608,0.170455,0.189372,0.486772,0.858455,0.132812,0.900744,'southern magnolia'
0.03058,0.102891,0.054607,0.250354,0.401065,0.382515,0.245902,0.256098,0.17757,0.941916,0.829968,0.945968,0.139415,0.207335,0.120576,0.245574,0.294886,0.76419,0.252843,0.727047,'southern magnolia'
0.026997,0.268368,0.068281,0.239063,0.22603,0.183313,0.229508,0.243902,0.186916,0.856062,0.748409,0.829005,0.23208,0.324634,0.227093,0.175373,0.198744,0.850492,0.169402,0.727047,'southern magnolia'
0.030275,0.064073,0.051844,0.265602,0.50579,0.49614,0.180328,0.134146,0.102804,0.950899,0.90224,0.970992,0.191919,0.212169,0.156438,0.199147,0.355135,0.825567,0.186822,0.875931,'southern magnolia'
0.028613,0.078656,0.058212,0.28563,0.454425,0.440438,0.237705,0.304878,0.17757,0.934298,0.758128,0.927823,0.150036,0.255506,0.133851,0.233185,0.377907,0.804213,0.22211,0.702233,'southern magnolia'
0.036998,0.095772,0.047984,0.277614,0.371369,0.362431,0.418033,0.365854,0.35514,0.77221,0.754642,0.776732,0.14824,0.221371,0.1513,0.302862,0.146922,0.676679,0.362225,0.545906,'southern magnolia'
0.0338,0.080723,0.063287,0.291157,0.398078,0.409518,0.377049,0.365854,0.336449,0.832647,0.760521,0.821754,0.125321,0.210494,0.1177,0.307351,0.266051,0.704908,0.318451,0.55335,'southern magnolia'
0.028683,0.085346,0.05816,0.245444,0.454004,0.440262,0.245902,0.207317,0.186916,0.911514,0.867237,0.919637,0.160098,0.184632,0.128696,0.2289,0.447464,0.815044,0.187538,0.751861,'southern magnolia'
0.030721,0.105738,0.052561,0.245346,0.39946,0.377658,0.163934,0.280488,0.121495,0.921357,0.725972,0.899113,0.227316,0.298319,0.195845,0.161066,0.380933,0.907254,0.112791,0.751861,'southern magnolia'
0.024162,0.070991,0.03661,0.26327,0.577217,0.499103,0.311475,0.390244,0.308411,0.843329,0.665861,0.779809,0.166998,0.311366,0.175208,0.249666,0.161053,0.749415,0.270144,0.55335,'southern magnolia'
0.009222,0.52375,0.282965,0.28094,0.100159,0.085686,0.245902,0.317073,0.252336,0.879471,0.703225,0.786645,0.212344,0.348885,0.239215,0.230461,0.179132,0.755907,0.230349,0.652605,'canadian poplar'
0.008146,0.585732,0.256488,0.169976,0.131929,0.098418,0.188525,0.219512,0.17757,0.859925,0.727979,0.783424,0.310871,0.438143,0.338703,0.168877,0.147908,0.793206,0.173737,0.751861,'canadian poplar'
0.009184,0.620857,0.257265,0.182936,0.111192,0.084662,0.377049,0.402439,0.364486,0.678836,0.596373,0.6135,0.291212,0.429656,0.337533,0.222856,0.032238,0.621134,0.431929,0.521092,'canadian poplar'
0.00996,0.350813,0.260912,0.188621,0.179024,0.186436,0.139344,0.329268,0.158879,0.861163,0.615909,0.759248,0.33872,0.381259,0.32964,0.122712,0.299301,0.943364,0.038109,0.677419,'canadian poplar'
0.008836,0.507843,0.081376,0.181511,0.275029,0.119264,0.196721,0.268293,0.205607,0.823682,0.667596,0.735398,0.327198,0.45387,0.337037,0.149113,0.119301,0.82724,0.176125,0.702233,'canadian poplar'
0.007699,0.498775,0.354582,0.226441,0.100853,0.108733,0.344262,0.45122,0.364486,0.80553,0.595703,0.696208,0.185445,0.369193,0.2325,0.272094,0.096267,0.671875,0.347865,0.501241,'canadian poplar'
0.009197,0.487428,0.280637,0.247401,0.116656,0.106482,0.122951,0.304878,0.130841,0.934074,0.654132,0.836625,0.307808,0.417001,0.306808,0.162265,0.169881,0.835589,0.159247,0.727047,'canadian poplar'
0.009604,0.440986,0.120231,0.213604,0.241112,0.133972,0.180328,0.365854,0.196262,0.827267,0.567618,0.723342,0.364569,0.489932,0.382361,0.142149,0.135395,0.825667,0.168812,0.627792,'canadian poplar'
0.008593,0.427179,0.130735,0.239821,0.242458,0.132075,0.114754,0.231707,0.11215,0.952001,0.726133,0.863036,0.300781,0.405435,0.303815,0.166066,0.172275,0.825716,0.175944,0.801489,'canadian poplar'
0.007658,0.535613,0.150247,0.240419,0.199039,0.09281,0.213115,0.280488,0.214953,0.884702,0.701818,0.788442,0.251035,0.407905,0.28846,0.20729,0.107298,0.721179,0.262741,0.677419,'canadian poplar'
0.008484,0.44688,0.125185,0.242258,0.240027,0.12329,0.188525,0.268293,0.17757,0.862351,0.682862,0.782931,0.297219,0.429074,0.325125,0.166471,0.127486,0.806642,0.209271,0.702233,'canadian poplar'
0.008337,0.348739,0.141737,0.179481,0.295785,0.191988,0.040984,0.195122,0.018692,0.987475,0.752077,0.930412,0.449128,0.35106,0.336055,0.138461,0.249223,0.908833,0.101124,0.875931,'canadian poplar'
0.010399,0.408756,0.132108,0.210135,0.235337,0.148512,0.02459,0.109756,0,0.923975,0.741419,0.862528,0.887404,0.684476,0.852592,0.093379,0.184784,0.918885,0.08891,0.950372,'canadian poplar'
0.011228,0.402847,0.145471,0.191339,0.222801,0.156754,0.07377,0.121951,0.037383,0.792398,0.674581,0.748159,0.892242,1,0.909668,0.045568,0.196233,1,0,0.900744,'canadian poplar'
0.007819,0.688714,0.16528,0.189518,0.160501,0.066618,0.188525,0.243902,0.168224,0.865293,0.709486,0.801097,0.317849,0.451459,0.335768,0.17521,0.034938,0.659672,0.488543,0.727047,'canadian poplar'
0.00756,0.592604,0.188987,0.242922,0.156917,0.075832,0.377049,0.439024,0.364486,0.766934,0.622762,0.709252,0.194412,0.348283,0.22013,0.283362,0.011927,0.571875,0.635599,0.508685,'canadian poplar'
0.007559,0.568285,0.156094,0.238736,0.186737,0.083597,0.344262,0.45122,0.373832,0.775456,0.538577,0.632903,0.178052,0.392845,0.253852,0.303958,0.010849,0.495533,0.63051,0.501241,'canadian poplar'
0.008463,0.59776,0.159659,0.237788,0.165866,0.07584,0.295082,0.317073,0.280374,0.740938,0.620177,0.676176,0.267125,0.426667,0.298477,0.220929,0.014835,0.592799,0.564165,0.602978,'canadian poplar'
0.008211,0.573867,0.210905,0.258161,0.137857,0.077081,0.319672,0.47561,0.364486,0.777409,0.482461,0.616633,0.191083,0.433787,0.270258,0.290506,0.011576,0.520367,0.616917,0.486352,'canadian poplar'
0.010025,0.559958,0.174908,0.199649,0.158683,0.096267,0.163934,0.292683,0.168224,0.778384,0.586537,0.693038,0.84516,0.946233,0.859256,0.112357,0.022479,0.660186,0.469338,0.702233,'canadian poplar'
0.008193,0.673995,0.247294,0.213861,0.107935,0.063466,0.385246,0.390244,0.364486,0.685216,0.620084,0.634309,0.27713,0.412889,0.313812,0.226964,0.011082,0.544683,0.607686,0.523573,'canadian poplar'
0.007584,0.537367,0.237594,0.232935,0.144505,0.094303,0.459016,0.536585,0.46729,0.686059,0.534166,0.593317,0.204971,0.387074,0.261899,0.320436,0.01013,0.49148,0.643803,0.401985,'canadian poplar'
0.009355,0.627913,0.150888,0.197207,0.165291,0.078694,0.213115,0.353659,0.214953,0.776279,0.565214,0.687692,0.429298,0.566813,0.466717,0.137122,0.015841,0.659053,0.554947,0.627792,'canadian poplar'
0.008128,0.626442,0.243917,0.23063,0.11577,0.070386,0.45082,0.5,0.448598,0.695235,0.571803,0.625322,0.204398,0.371219,0.245407,0.309973,0.008677,0.467372,0.669114,0.42928,'canadian poplar'
0.008276,0.693041,0.266998,0.179616,0.102093,0.068398,0.483607,0.487805,0.46729,0.633284,0.582933,0.587134,0.23426,0.367893,0.268868,0.30996,0.007694,0.475249,0.684188,0.421836,'canadian poplar'
0.008436,0.589489,0.200806,0.236171,0.142537,0.078469,0.385246,0.439024,0.373832,0.716389,0.585273,0.658317,0.245326,0.414319,0.276183,0.255715,0.014482,0.533946,0.591097,0.496278,'canadian poplar'
0.007343,0.612877,0.271656,0.217049,0.115995,0.077266,0.409836,0.426829,0.401869,0.705098,0.582347,0.6345,0.181301,0.346562,0.221288,0.339264,0.008658,0.467126,0.680773,0.486352,'canadian poplar'
0.007099,0.66209,0.264432,0.20547,0.114607,0.068179,0.401639,0.414634,0.383178,0.754884,0.622577,0.684554,0.148974,0.315073,0.193732,0.356407,0.008749,0.458843,0.694933,0.508685,'canadian poplar'
0.008543,0.567348,0.208734,0.267058,0.135335,0.076617,0.336066,0.426829,0.345794,0.808477,0.609834,0.706303,0.199699,0.387973,0.251297,0.267425,0.014958,0.538934,0.585624,0.523573,'canadian poplar'
0.008806,0.608701,0.205606,0.235108,0.131959,0.073612,0.221311,0.268293,0.214953,0.905257,0.730701,0.808757,0.21677,0.382328,0.268399,0.218256,0.020118,0.594453,0.526802,0.702233,'canadian poplar'
0.004725,0.512512,0.373137,0.186685,0.132074,0.112462,0.368852,0.54878,0.392523,0.734268,0.469425,0.615786,0.223121,0.447925,0.294818,0.245424,0.163963,0.708882,0.271407,0.42928,'chinese tulip tree'
0.006353,0.694874,0.328755,0.16341,0.097993,0.071848,0.327869,0.378049,0.317757,0.744549,0.614139,0.672938,0.267786,0.420284,0.307913,0.207395,0.085562,0.717553,0.280803,0.55335,'chinese tulip tree'
0.005912,0.553245,0.323197,0.211481,0.12272,0.094256,0.336066,0.560976,0.401869,0.715844,0.430229,0.556841,0.291654,0.490773,0.353336,0.20527,0.044035,0.673319,0.356139,0.426799,'chinese tulip tree'
0.004184,0.567833,0.420382,0.139803,0.118875,0.108452,0.319672,0.439024,0.35514,0.717043,0.52482,0.596525,0.314875,0.499677,0.3639,0.19058,0.055425,0.679946,0.319823,0.511166,'chinese tulip tree'
0.005386,0.658388,0.363805,0.19971,0.093624,0.068871,0.401639,0.426829,0.383178,0.715626,0.618417,0.658815,0.224786,0.369215,0.262723,0.269624,0.059971,0.63153,0.389518,0.498759,'chinese tulip tree'
0.006105,0.581377,0.28229,0.240932,0.12615,0.078412,0.245902,0.378049,0.252336,0.749413,0.558253,0.663897,0.406905,0.519922,0.417688,0.152886,0.077772,0.75266,0.2386,0.602978,'chinese tulip tree'
0.005917,0.501261,0.298985,0.214262,0.14652,0.110131,0.377049,0.47561,0.383178,0.771487,0.585175,0.674894,0.19157,0.357813,0.240928,0.283127,0.082831,0.660208,0.365516,0.473945,'chinese tulip tree'
0.004776,0.398416,0.361973,0.217189,0.16387,0.148326,0.270492,0.402439,0.28972,0.774426,0.562398,0.671529,0.3087,0.476311,0.342287,0.184997,0.056472,0.708679,0.309133,0.55335,'chinese tulip tree'
0.005534,0.35555,0.343597,0.26579,0.166404,0.15608,0.352459,0.487805,0.364486,0.778076,0.542749,0.674161,0.210789,0.412889,0.263536,0.263863,0.055651,0.632191,0.391428,0.476427,'chinese tulip tree'
0.005347,0.396045,0.355941,0.304927,0.139466,0.124672,0.303279,0.5,0.336449,0.726152,0.461836,0.606275,0.310673,0.518946,0.369191,0.178886,0.044598,0.687578,0.347521,0.483871,'chinese tulip tree'
0.00495,0.320968,0.359349,0.245855,0.187535,0.181132,0.319672,0.45122,0.317757,0.686172,0.509209,0.619106,0.340995,0.489386,0.368528,0.167481,0.14441,0.780097,0.196526,0.51861,'chinese tulip tree'
0.003509,0.319636,0.467828,0.289172,0.152392,0.162945,0.360656,0.487805,0.373832,0.714862,0.515546,0.618391,0.266337,0.455647,0.31605,0.228392,0.072118,0.653743,0.358139,0.473945,'chinese tulip tree'
0.004897,0.366176,0.371528,0.259098,0.159578,0.151181,0.254098,0.463415,0.28972,0.7282,0.465999,0.613238,0.43003,0.570918,0.443,0.144519,0.046042,0.719833,0.299967,0.526055,'chinese tulip tree'
0.003951,0.494941,0.434668,0.258523,0.107799,0.095425,0.213115,0.573171,0.336449,0.932509,0.421019,0.676541,0.194738,0.502733,0.285357,0.223436,0.025396,0.62391,0.493008,0.456576,'chinese tulip tree'
0.005359,0.751413,0.394928,0.197568,0.069149,0.049482,0.327869,0.52439,0.345794,0.793764,0.496663,0.68177,0.214681,0.435997,0.266502,0.244329,0.009791,0.604185,0.574268,0.466501,'chinese tulip tree'
0.004973,0.784069,0.37323,0.195377,0.075997,0.043225,0.459016,0.609756,0.46729,0.779614,0.50002,0.690099,0.120266,0.365167,0.164889,0.390353,0.007784,0.465893,0.663278,0.367246,'chinese tulip tree'
0.004292,0.597879,0.442514,0.169937,0.096421,0.090439,0.188525,0.5,0.261682,0.818061,0.443743,0.653391,0.415994,0.545324,0.423446,0.149161,0.012149,0.655745,0.50659,0.531017,'chinese tulip tree'
0.006619,0.730632,0.290053,0.262216,0.085382,0.039486,0.229508,0.646341,0.35514,0.902369,0.346878,0.650385,0.204079,0.532951,0.292582,0.220032,0.001734,0.56183,0.705921,0.411911,'chinese tulip tree'
0.006346,0.753164,0.312276,0.248801,0.078421,0.037999,0.319672,0.621951,0.392523,0.901083,0.42308,0.695551,0.122133,0.4564,0.217436,0.302038,0.003167,0.492896,0.726026,0.401985,'chinese tulip tree'
0.003633,0.613608,0.469136,0.23023,0.08124,0.067482,0.204918,0.536585,0.299065,0.854149,0.433515,0.660057,0.289001,0.519309,0.339587,0.174137,0.004124,0.612674,0.641857,0.496278,'chinese tulip tree'
0.002655,0.633288,0.532837,0.226143,0.073095,0.059829,0.336066,0.560976,0.373832,0.789051,0.465288,0.654329,0.213591,0.450718,0.273495,0.254039,0.004472,0.555559,0.665074,0.436725,'chinese tulip tree'
0.006456,0.823371,0.312827,0.182063,0.079776,0.041445,0.393443,0.707317,0.476636,0.871862,0.364532,0.638959,0.087698,0.45352,0.20341,0.361641,0.002014,0.470649,0.741097,0.325062,'chinese tulip tree'
0.004973,0.566096,0.357421,0.284703,0.102112,0.069978,0.131148,0.585366,0.28972,0.942627,0.379408,0.652516,0.288136,0.531331,0.364556,0.169829,0.01488,0.655192,0.544218,0.48139,'chinese tulip tree'
0.004406,0.580442,0.430078,0.237687,0.088941,0.076486,0.204918,0.670732,0.373832,0.967539,0.332872,0.657197,0.166726,0.52057,0.263317,0.245626,0.006765,0.579608,0.621327,0.397022,'chinese tulip tree'
0.005489,0.589983,0.322959,0.259213,0.109654,0.070658,0.336066,0.560976,0.401869,0.85883,0.48154,0.66809,0.145668,0.43042,0.233742,0.290717,0.006594,0.537477,0.636348,0.426799,'chinese tulip tree'
0.003537,0.563112,0.479797,0.257165,0.083864,0.07364,0.204918,0.54878,0.35514,0.892134,0.430356,0.614153,0.241197,0.511024,0.33365,0.19344,0.009077,0.619537,0.585323,0.468983,'chinese tulip tree'
0.005178,0.537924,0.365855,0.243269,0.110593,0.088915,0.237705,0.731707,0.401869,0.943425,0.268759,0.620405,0.159,0.560261,0.28769,0.258303,0.008077,0.535422,0.609907,0.35732,'chinese tulip tree'
0.004945,0.711421,0.394256,0.245412,0.070853,0.045078,0.385246,0.658537,0.476636,0.8281,0.389845,0.593853,0.132672,0.465276,0.249057,0.324063,0.002635,0.483973,0.732988,0.344913,'chinese tulip tree'
0.005633,0.75131,0.361424,0.25276,0.067628,0.036708,0.237705,0.585366,0.308411,0.956266,0.44473,0.760535,0.143886,0.452398,0.216327,0.260562,0.003825,0.563812,0.675485,0.461538,'chinese tulip tree'
0.004635,0.473352,0.440552,0.293296,0.096005,0.095697,0.213115,0.52439,0.336449,0.888006,0.452562,0.638387,0.243072,0.502238,0.333518,0.195362,0.0296,0.637637,0.470444,0.483871,'chinese tulip tree'
0.031374,0.550298,0.089025,0.316978,0.076488,0.03367,0.442623,0.52439,0.448598,0.751205,0.571306,0.653016,0.153634,0.344559,0.212561,0.344839,0.086462,0.585294,0.417168,0.416873,tangerine
0.031779,0.51897,0.056521,0.375135,0.093005,0.029728,0.47541,0.560976,0.485981,0.740406,0.554795,0.632391,0.135948,0.329663,0.20086,0.371714,0.163178,0.596067,0.398083,0.384615,tangerine
0.030104,0.56291,0.052727,0.351268,0.095608,0.026182,0.352459,0.47561,0.364486,0.891069,0.627537,0.77915,0.104197,0.309251,0.152721,0.334325,0.102533,0.616268,0.40214,0.496278,tangerine
0.037638,0.476285,0.045318,0.306198,0.104526,0.044794,0.459016,0.560976,0.495327,0.797348,0.571704,0.644469,0.098353,0.299323,0.177227,0.392569,0.279982,0.612894,0.384802,0.382134,tangerine
0.034353,0.532788,0.046747,0.294223,0.102224,0.037511,0.393443,0.560976,0.476636,0.85673,0.557136,0.652641,0.099208,0.308422,0.177791,0.360981,0.289694,0.652002,0.347268,0.399504,tangerine
0.028891,0.571553,0.0469,0.323457,0.107016,0.031618,0.319672,0.390244,0.317757,0.863586,0.669845,0.763494,0.156579,0.330115,0.209186,0.281978,0.155451,0.677114,0.310081,0.55335,tangerine
0.032384,0.547006,0.044544,0.32964,0.100766,0.03019,0.311475,0.536585,0.420561,0.886797,0.514022,0.637242,0.142973,0.400445,0.248566,0.282786,0.099063,0.652003,0.348218,0.439206,tangerine
0.021948,0.666813,0.022866,0.327584,0.136097,0.022159,0.213115,0.292683,0.168224,0.851514,0.658443,0.803836,0.286118,0.476869,0.327732,0.178364,0.040281,0.671036,0.417665,0.702233,tangerine
0.032119,0.581615,0.023779,0.255232,0.124421,0.037794,0.319672,0.52439,0.401869,0.80683,0.509538,0.618131,0.208831,0.401565,0.275952,0.248537,0.16368,0.72551,0.252391,0.451613,tangerine
0.029166,0.575469,0.060686,0.328255,0.094637,0.029262,0.344262,0.47561,0.383178,0.751994,0.5391,0.621248,0.243584,0.422185,0.297552,0.235725,0.135362,0.708685,0.256594,0.48139,tangerine
0.033391,0.578039,0.034593,0.28864,0.105566,0.029212,0.303279,0.378049,0.308411,0.925911,0.711535,0.82207,0.115537,0.283722,0.15538,0.29907,0.174532,0.680522,0.321948,0.578164,tangerine
0.031857,0.55972,0.065872,0.311904,0.088163,0.03152,0.229508,0.280488,0.17757,0.959203,0.76429,0.927007,0.148637,0.303434,0.159306,0.255876,0.199065,0.732544,0.266879,0.702233,tangerine
0.033312,0.54385,0.057594,0.317138,0.09148,0.031822,0.270492,0.317073,0.186916,0.985247,0.795191,1,0.093143,0.227833,0.085456,0.316935,0.203906,0.647943,0.340369,0.677419,tangerine
0.03404,0.471814,0.03283,0.297494,0.12866,0.054645,0.401639,0.536585,0.485981,0.790371,0.555203,0.585581,0.146858,0.330257,0.233966,0.308155,0.220172,0.692712,0.306494,0.406948,tangerine
0.036322,0.528881,0.041869,0.304582,0.098791,0.032916,0.360656,0.426829,0.35514,0.889074,0.692985,0.788931,0.099278,0.266506,0.150836,0.329557,0.166304,0.6461,0.358543,0.523573,tangerine
0.032365,0.54288,0.045367,0.322194,0.102421,0.032723,0.385246,0.5,0.401869,0.781918,0.563103,0.667721,0.170728,0.365676,0.228119,0.293005,0.138832,0.67172,0.319228,0.456576,tangerine
0.032374,0.579532,0.041665,0.281871,0.10454,0.032053,0.270492,0.378049,0.28972,0.897678,0.657741,0.768721,0.166483,0.352,0.224187,0.246144,0.165671,0.732344,0.256687,0.578164,tangerine
0.033374,0.573731,0.053217,0.300867,0.09091,0.027755,0.319672,0.426829,0.336449,0.84526,0.616188,0.72936,0.175305,0.368467,0.229094,0.273685,0.113735,0.670616,0.320089,0.528536,tangerine
0.028159,0.595533,0.043458,0.335794,0.10514,0.02497,0.360656,0.439024,0.35514,0.763245,0.59311,0.684796,0.214871,0.389676,0.259216,0.258389,0.107414,0.677771,0.307632,0.506203,tangerine
0.034549,0.550321,0.041588,0.298674,0.100723,0.031796,0.303279,0.5,0.327103,0.899059,0.569415,0.777172,0.130747,0.344502,0.168439,0.282147,0.229107,0.730923,0.268966,0.496278,tangerine
0.035554,0.550104,0.043797,0.323531,0.09186,0.025165,0.409836,0.585366,0.457944,0.766882,0.476911,0.602375,0.161144,0.395946,0.243,0.307468,0.172283,0.668803,0.316347,0.384615,tangerine
0.032907,0.587668,0.034765,0.279847,0.106661,0.029649,0.385246,0.5,0.420561,0.762724,0.548337,0.620664,0.186759,0.378342,0.257398,0.27659,0.185198,0.705669,0.273879,0.444169,tangerine
0.033146,0.550571,0.047037,0.321051,0.097223,0.029671,0.385246,0.54878,0.439252,0.801522,0.521278,0.632583,0.155952,0.376181,0.234007,0.310276,0.134815,0.653168,0.33808,0.416873,tangerine
0.030518,0.57898,0.056547,0.321995,0.093168,0.027295,0.401639,0.573171,0.439252,0.735445,0.466946,0.594589,0.20282,0.433148,0.279016,0.279751,0.065425,0.617897,0.389776,0.399504,tangerine
0.032044,0.568576,0.116254,0.322293,0.055853,0.027013,0.409836,0.560976,0.439252,0.750941,0.495652,0.620664,0.178397,0.397004,0.24509,0.300298,0.176217,0.668503,0.310362,0.404467,tangerine
